competition,sport,athlete_name,country,score,relative_score,strength,gold_prob,silver_prob,bronze_prob,medal_prob
Men's 15km Mass Start,Biathlon,Benedikt Doll,GER,200.0,0,0.068,0.0097,0.0089,0.0109,0.0295
Men's 15km Mass Start,Biathlon,Simon Eder,AUT,220.0,0,0.0823,0.0089,0.0114,0.0127,0.033
Men's 15km Mass Start,Biathlon,Dmytro Pidruchnyi,UKR,190.0,0,0.0614,0.0088,0.0096,0.0097,0.0281
Men's 15km Mass Start,Biathlon,Sivert Guttorm Bakken,NOR,180.0,0,0.0551,0.0062,0.0062,0.0097,0.0221
Men's 15km Mass Start,Biathlon,Said Karimulla Khalili,AIN,150.0,0,0.0382,0.0056,0.0046,0.0065,0.0167
Men's 15km Mass Start,Biathlon,Felix Leitner,AUT,170.0,0,0.0491,0.0054,0.0077,0.0076,0.0207
Men's 15km Mass Start,Biathlon,Michal Krcmar,CZE,160.0,0,0.0435,0.0053,0.0069,0.0067,0.0189
Men's 15km Mass Start,Biathlon,Jesper Nelin,SWE,140.0,0,0.0333,0.0043,0.0041,0.0064,0.0148
Men's 20km Individual,Biathlon,Tommaso Giacomel,ITA,767.0,0,1.0,0.1342,0.1241,0.1124,0.3707
Men's 20km Individual,Biathlon,Eric Perrot,FRA,744.0,0,0.9409,0.1226,0.1145,0.1111,0.3482
Men's 20km Individual,Biathlon,Sebastian Samuelsson,SWE,640.0,0,0.6963,0.0902,0.0881,0.0858,0.2641
Men's 20km Individual,Biathlon,Johan-Olav Botn,NOR,589.0,0,0.5897,0.0779,0.0797,0.0728,0.2304
Men's 20km Individual,Biathlon,Johannes Dale-Skjevdal,NOR,501.0,0,0.4267,0.0563,0.0549,0.0613,0.1725
Men's 20km Individual,Biathlon,Quentin Fillon Maillet,FRA,481.0,0,0.3933,0.0529,0.0569,0.054,0.1638
Men's 20km Individual,Biathlon,Martin Ponsiluoma,SWE,476.0,0,0.3851,0.0521,0.0501,0.0509,0.1531
Men's 20km Individual,Biathlon,Emilien Jacquelin,FRA,445.0,0,0.3366,0.0466,0.043,0.0482,0.1378
Men's 20km Individual,Biathlon,Vetle Sjastad Christiansen,NOR,429.0,0,0.3128,0.0419,0.0458,0.0452,0.1329
Men's 20km Individual,Biathlon,Sturla Holm Laegreid,NOR,404.0,0,0.2774,0.038,0.0382,0.0391,0.1153
Men's 20km Individual,Biathlon,Philipp Nawrath,GER,385.0,0,0.252,0.0327,0.0369,0.0387,0.1083
Men's 20km Individual,Biathlon,Martin Uldal,NOR,359.0,0,0.2191,0.0298,0.0321,0.0304,0.0923
Men's 20km Individual,Biathlon,Campbell Wright,USA,339.0,0,0.1953,0.0254,0.0254,0.0282,0.079
Men's 20km Individual,Biathlon,Isak Frey,NOR,306.0,0,0.1592,0.0224,0.0215,0.0228,0.0667
Men's 20km Individual,Biathlon,Lukas Hofer,ITA,295.0,0,0.1479,0.0209,0.0194,0.0214,0.0617
Men's 20km Individual,Biathlon,Philipp Horn,GER,274.0,0,0.1276,0.0177,0.0189,0.0176,0.0542
Men's 20km Individual,Biathlon,Fabien Claude,FRA,284.0,0,0.1371,0.0162,0.0187,0.0216,0.0565
Men's 20km Individual,Biathlon,Tarjei Boe,NOR,260.0,0,0.1149,0.0151,0.016,0.016,0.0471
Men's 20km Individual,Biathlon,Johannes Thingnes Boe,NOR,250.0,0,0.1062,0.0143,0.0149,0.0172,0.0464
Men's 20km Individual,Biathlon,Jakov Fak,SLO,240.0,0,0.0979,0.0126,0.014,0.0167,0.0433
Men's 20km Individual,Biathlon,Justus Strelow,GER,230.0,0,0.0899,0.0123,0.012,0.0149,0.0392
Men's 20km Individual,Biathlon,Simon Eder,AUT,220.0,0,0.0823,0.0112,0.0132,0.0125,0.0369
Men's 20km Individual,Biathlon,Florent Claude,BEL,210.0,0,0.075,0.0101,0.0097,0.0131,0.0329
Men's 20km Individual,Biathlon,Benedikt Doll,GER,200.0,0,0.068,0.0086,0.011,0.0098,0.0294
Men's 20km Individual,Biathlon,Dmytro Pidruchnyi,UKR,190.0,0,0.0614,0.0083,0.0089,0.0084,0.0256
Men's 20km Individual,Biathlon,Said Karimulla Khalili,AIN,150.0,0,0.0382,0.0072,0.005,0.0047,0.0169
Men's 20km Individual,Biathlon,Sivert Guttorm Bakken,NOR,180.0,0,0.0551,0.0064,0.0088,0.0065,0.0217
Men's 20km Individual,Biathlon,Felix Leitner,AUT,170.0,0,0.0491,0.0062,0.0067,0.0069,0.0198
Men's 20km Individual,Biathlon,Michal Krcmar,CZE,160.0,0,0.0435,0.0056,0.0066,0.0076,0.0198
Men's 20km Individual,Biathlon,Jesper Nelin,SWE,140.0,0,0.0333,0.0043,0.005,0.0042,0.0135
Men's 4x10km Relay,Cross-Country Skiing,Team Norway,NOR,8096.0,0,1.0,0.2644,0.2257,0.1765,0.6666
Men's 4x10km Relay,Cross-Country Skiing,Team Sweden,SWE,6812.0,0,0.708,0.1938,0.1871,0.163,0.5439
Men's 4x10km Relay,Cross-Country Skiing,Team Germany,GER,5731.0,0,0.5011,0.1377,0.1409,0.1394,0.418
Men's 4x10km Relay,Cross-Country Skiing,Team Finland,FIN,5420.0,0,0.4482,0.1235,0.1276,0.1379,0.389
Men's 4x10km Relay,Cross-Country Skiing,Team France,FRA,4800.0,0,0.3515,0.0914,0.1009,0.1155,0.3078
Men's 4x10km Relay,Cross-Country Skiing,Team Italy,ITA,3500.0,0,0.1869,0.0509,0.0578,0.066,0.1747
Men's 4x10km Relay,Cross-Country Skiing,Team Switzerland,SUI,3200.0,0,0.1562,0.0423,0.0453,0.0591,0.1467
Men's 4x10km Relay,Cross-Country Skiing,Team USA,USA,2800.0,0,0.1196,0.0291,0.0358,0.0456,0.1105
Men's 4x10km Relay,Cross-Country Skiing,Simen Hegstad Krueger,NOR,1317.0,0,0.0265,0.0068,0.009,0.011,0.0268
Men's 4x10km Relay,Cross-Country Skiing,Martin Loewstroem Nyenget,NOR,1154.0,0,0.0203,0.0059,0.0069,0.0086,0.0214
Men's 4x10km Relay,Cross-Country Skiing,Hugo Lapalus,FRA,1118.0,0,0.0191,0.0058,0.0067,0.0078,0.0203
Men's 4x10km Relay,Cross-Country Skiing,Andreas Fjorden Ree,NOR,1055.0,0,0.017,0.0052,0.0068,0.007,0.019
Men's 4x10km Relay,Cross-Country Skiing,Harald Oestberg Amundsen,NOR,1079.0,0,0.0178,0.0049,0.0055,0.008,0.0184
Men's 4x10km Relay,Cross-Country Skiing,Iivo Niskanen,FIN,924.0,0,0.013,0.0038,0.005,0.0045,0.0133
Men's 4x10km Relay,Cross-Country Skiing,Friedrich Moch,GER,779.0,0,0.0093,0.0035,0.003,0.0044,0.0109
Men's 4x10km Relay,Cross-Country Skiing,Johannes Hoesflot Klaebo,NOR,973.0,0,0.0144,0.0034,0.0047,0.0064,0.0145
Men's 4x10km Relay,Cross-Country Skiing,Mathis Desloges,FRA,779.0,0,0.0093,0.0029,0.0023,0.004,0.0092
Men's 4x10km Relay,Cross-Country Skiing,Gus Schumacher,USA,745.0,0,0.0085,0.0029,0.0031,0.0026,0.0086
Men's 4x10km Relay,Cross-Country Skiing,Mika Vermeulen,AUT,789.0,0,0.0095,0.0026,0.0026,0.003,0.0082
Men's 4x10km Relay,Cross-Country Skiing,William Poromaa,SWE,784.0,0,0.0094,0.0026,0.0028,0.0038,0.0092
Men's 4x10km Relay,Cross-Country Skiing,Paal Golberg,NOR,870.0,0,0.0115,0.0023,0.004,0.0055,0.0118
Men's 4x10km Relay,Cross-Country Skiing,Edvin Anger,SWE,749.0,0,0.0086,0.0023,0.0031,0.0031,0.0085
Men's 4x10km Relay,Cross-Country Skiing,Iver Tildheim Andersen,NOR,620.0,0,0.0059,0.0015,0.0023,0.0022,0.006
Men's 4x10km Relay,Cross-Country Skiing,Andrew Musgrave,GBR,485.0,0,0.0036,0.0014,0.001,0.0023,0.0047
Men's 4x10km Relay,Cross-Country Skiing,Erik Valnes,NOR,486.0,0,0.0036,0.0012,0.0011,0.0015,0.0038
Men's 4x10km Relay,Cross-Country Skiing,Federico Pellegrino,ITA,561.0,0,0.0048,0.0011,0.0015,0.002,0.0046
Men's 4x10km Relay,Cross-Country Skiing,Jan Thomas Jenssen,NOR,438.0,0,0.0029,0.001,0.0015,0.0013,0.0038
Men's 4x10km Relay,Cross-Country Skiing,Truls Gisselman,SWE,333.0,0,0.0017,0.001,0.0002,0.0007,0.0019
Men's 4x10km Relay,Cross-Country Skiing,Arsi Ruuskanen,FIN,444.0,0,0.003,0.0009,0.0012,0.0016,0.0037
Men's 4x10km Relay,Cross-Country Skiing,Westgaard Thomas Maloney,IRL,398.0,0,0.0024,0.0009,0.0007,0.0006,0.0022
Men's 4x10km Relay,Cross-Country Skiing,Naoto Baba,JPN,307.0,0,0.0014,0.0008,0.0008,0.0007,0.0023
Men's 4x10km Relay,Cross-Country Skiing,Calle Halfvarsson,SWE,344.0,0,0.0018,0.0005,0.0007,0.0011,0.0023
Men's 4x10km Relay,Cross-Country Skiing,Altimiras Ireneu Esteve,AND,320.0,0,0.0016,0.0005,0.0002,0.0005,0.0012
Men's 4x10km Relay,Cross-Country Skiing,Ben Ogden,USA,387.0,0,0.0023,0.0004,0.0006,0.0005,0.0015
Men's 4x10km Relay,Cross-Country Skiing,Jules Lapierre,FRA,312.0,0,0.0015,0.0003,0.0006,0.0001,0.001
Men's 4x10km Relay,Cross-Country Skiing,Davide Graz,ITA,307.0,0,0.0014,0.0003,0.0002,0.0009,0.0014
Men's 4x10km Relay,Cross-Country Skiing,Jens Burman,SWE,350.0,0,0.0019,0.0001,0.0006,0.0005,0.0012
Men's 4x10km Relay,Cross-Country Skiing,Michal Novak,CZE,311.0,0,0.0015,0.0001,0.0002,0.0008,0.0011
Men's 4x7.5km Relay,Biathlon,Team France,FRA,90.0,0,1.0,0.287,0.2342,0.1745,0.6957
Men's 4x7.5km Relay,Biathlon,Team Norway,NOR,75.0,0,0.6944,0.2053,0.1936,0.1731,0.572
Men's 4x7.5km Relay,Biathlon,Team Sweden,SWE,60.0,0,0.4444,0.1305,0.1345,0.144,0.409
Men's 4x7.5km Relay,Biathlon,Team Germany,GER,50.0,0,0.3086,0.0912,0.1007,0.1137,0.3056
Men's 4x7.5km Relay,Biathlon,Team Finland,FIN,45.0,0,0.25,0.0699,0.0764,0.0946,0.2409
Men's 4x7.5km Relay,Biathlon,Team USA,USA,40.0,0,0.1975,0.059,0.0659,0.0755,0.2004
Men's 4x7.5km Relay,Biathlon,Team Ukraine,UKR,36.0,0,0.16,0.0467,0.0549,0.0637,0.1653
Men's 4x7.5km Relay,Biathlon,Team Switzerland,SUI,34.0,0,0.1427,0.0432,0.0505,0.0598,0.1535
Men's 4x7.5km Relay,Biathlon,Team Austria,AUT,32.0,0,0.1264,0.0353,0.0472,0.0523,0.1348
Men's 4x7.5km Relay,Biathlon,Team Italy,ITA,31.0,0,0.1186,0.0319,0.0421,0.0488,0.1228
Men's 5000m,Speed Skating,Sander Eitrem,NOR,440.0,0,1.0,0.2966,0.2321,0.176,0.7047
Men's 5000m,Speed Skating,Davide Ghiotto,ITA,362.0,0,0.6769,0.2027,0.1887,0.1701,0.5615
Men's 5000m,Speed Skating,Beau Snellink,NED,260.0,0,0.3492,0.1019,0.1058,0.1184,0.3261
Men's 5000m,Speed Skating,Chris Huizinga,NED,203.0,0,0.2129,0.0663,0.0735,0.0762,0.216
Men's 5000m,Speed Skating,Casey Dawson,USA,199.0,0,0.2046,0.0571,0.0715,0.0758,0.2044
Men's 5000m,Speed Skating,Ted-Jan Bloemen,CAN,179.0,0,0.1655,0.0477,0.0606,0.0672,0.1755
Men's 5000m,Speed Skating,Bart Swings,BEL,153.0,0,0.1209,0.0393,0.0429,0.048,0.1302
Men's 5000m,Speed Skating,Michele Malfatti,ITA,148.0,0,0.1131,0.031,0.0407,0.0454,0.1171
Men's 5000m,Speed Skating,Graeme Fish,CAN,146.0,0,0.1101,0.0282,0.0369,0.0454,0.1105
Men's 5000m,Speed Skating,Marcel Bosker,NED,128.0,0,0.0846,0.0282,0.0303,0.036,0.0945
Men's 5000m,Speed Skating,Metoděj Jílek,CZE,137.0,0,0.0969,0.0279,0.0324,0.0368,0.0971
Men's 5000m,Speed Skating,Timothy Loubineaud,FRA,135.0,0,0.0941,0.0269,0.0343,0.0374,0.0986
Men's 5000m,Speed Skating,Yu Wu,CHN,76.0,0,0.0298,0.0105,0.0107,0.0134,0.0346
Men's 5000m,Speed Skating,Felix Maly,GER,66.0,0,0.0225,0.0073,0.0087,0.0098,0.0258
Men's 5000m,Speed Skating,Peder Kongshaug,NOR,72.0,0,0.0268,0.007,0.0077,0.012,0.0267
Men's 5000m,Speed Skating,Seitaro Ichinohe,JPN,57.0,0,0.0168,0.0058,0.006,0.0081,0.0199
Men's 5000m,Speed Skating,Vladimir Semirunniy,POL,50.0,0,0.0129,0.0036,0.0051,0.006,0.0147
Men's 5000m,Speed Skating,Jorrit Bergsma,NED,42.0,0,0.0091,0.0031,0.0026,0.0038,0.0095
Men's 5000m,Speed Skating,Riccardo Lorello,ITA,45.0,0,0.0105,0.0029,0.0029,0.004,0.0098
Men's 5000m,Speed Skating,Marwin Talsma,NED,32.0,0,0.0053,0.0016,0.0016,0.0021,0.0053
Men's 5000m,Speed Skating,Patrick Beckert,GER,33.0,0,0.0056,0.0015,0.0019,0.0023,0.0057
Men's 5000m,Speed Skating,Hallgeir Engebråten,NOR,35.0,0,0.0063,0.0013,0.0018,0.0031,0.0062
Men's 5000m,Speed Skating,Fridtjof Petzold,GER,18.0,0,0.0017,0.0008,0.0002,0.0006,0.0016
Men's 5000m,Speed Skating,Sigurd Henriksen,NOR,18.0,0,0.0017,0.0003,0.0004,0.001,0.0017
Men's 5000m,Speed Skating,Shomu Sasaki,JPN,15.0,0,0.0012,0.0003,0.0003,0.0003,0.0009
Men's 5000m,Speed Skating,Kristian Gamme Ulekleiv,NOR,16.0,0,0.0013,0.0002,0.0004,0.0008,0.0014
Men's 500m,Speed Skating,Jordan Stolz,USA,905.0,0,1.0,0.2661,0.2103,0.1645,0.6409
Men's 500m,Short Track Speed Skating,William Dandjinou,CAN,800.0,0,1.0,0.1679,0.1557,0.1482,0.4718
Men's 500m,Short Track Speed Skating,Pietro Sighel,ITA,750.0,0,0.8789,0.1515,0.1492,0.1415,0.4422
Men's 500m,Short Track Speed Skating,Park Ji-won,KOR,700.0,0,0.7656,0.1405,0.1337,0.1204,0.3946
Men's 500m,Speed Skating,Laurent Dubreuil,CAN,598.0,0,0.4366,0.1138,0.118,0.1157,0.3475
Men's 500m,Short Track Speed Skating,Hwang Dae-heon,KOR,650.0,0,0.6602,0.1131,0.1158,0.1169,0.3458
Men's 500m,Speed Skating,Jenning De Boo,NED,582.0,0,0.4136,0.1064,0.1173,0.1105,0.3342
Men's 500m,Short Track Speed Skating,Sebastien Lepape,FRA,600.0,0,0.5625,0.0989,0.1044,0.0975,0.3008
Men's 500m,Speed Skating,Tatsuya Shinhama,JPN,528.0,0,0.3404,0.0922,0.0972,0.0997,0.2891
Men's 500m,Short Track Speed Skating,Liu Shaolin Sandor,HUN,550.0,0,0.4727,0.0821,0.0875,0.094,0.2636
Men's 500m,Short Track Speed Skating,Ren Ziwei,CHN,500.0,0,0.3906,0.0716,0.0722,0.0803,0.2241
Men's 500m,Short Track Speed Skating,Liu Shaoang,HUN,450.0,0,0.3164,0.0546,0.0577,0.0638,0.1761
Men's 500m,Speed Skating,Marek Kania,POL,404.0,0,0.1993,0.0532,0.0554,0.0612,0.1698
Men's 500m,Speed Skating,Jun-Ho Kim,KOR,392.0,0,0.1876,0.0509,0.0549,0.0576,0.1634
Men's 500m,Speed Skating,Cooper Mcleod,USA,366.0,0,0.1636,0.0459,0.0452,0.0553,0.1464
Men's 500m,Short Track Speed Skating,Steven Dubois,CAN,400.0,0,0.25,0.04,0.0486,0.0513,0.1399
Men's 500m,Speed Skating,Damian Żurek,POL,330.0,0,0.133,0.0381,0.0392,0.0427,0.12
Men's 500m,Speed Skating,Wataru Morishige,JPN,336.0,0,0.1378,0.037,0.0434,0.0449,0.1253
Men's 500m,Short Track Speed Skating,Pascal Dion,CAN,350.0,0,0.1914,0.0362,0.034,0.0375,0.1077
Men's 500m,Speed Skating,Merijn Scheperkamp,NED,320.0,0,0.125,0.0352,0.0391,0.0413,0.1156
Men's 500m,Speed Skating,Sebas Diniz,NED,316.0,0,0.1219,0.0313,0.0364,0.0409,0.1086
Men's 500m,Speed Skating,Marten Liiv,EST,288.0,0,0.1013,0.0307,0.0282,0.0377,0.0966
Men's 500m,Short Track Speed Skating,Luca Spechenhauser,ITA,300.0,0,0.1406,0.0272,0.025,0.0287,0.0809
Men's 500m,Speed Skating,Yevgeniy Koshkin,KAZ,284.0,0,0.0985,0.0257,0.0274,0.0321,0.0852
Men's 500m,Speed Skating,Stefan Westenbroek,NED,272.0,0,0.0903,0.0237,0.029,0.0273,0.08
Men's 500m,Speed Skating,Bjørn Magnussen,NOR,216.0,0,0.057,0.0168,0.0155,0.0216,0.0539
Men's 500m,Short Track Speed Skating,Oleh Handei,UKR,250.0,0,0.0977,0.0164,0.0162,0.0199,0.0525
Men's 500m,Speed Skating,Katsuhiro Kuratsubo,JPN,170.0,0,0.0353,0.009,0.0119,0.0134,0.0343
Men's 500m,Speed Skating,Piotr Michalski,POL,147.0,0,0.0264,0.007,0.0079,0.0084,0.0233
Men's 500m,Speed Skating,Tingyu Gao,CHN,134.0,0,0.0219,0.0056,0.0083,0.0086,0.0225
Men's 500m,Speed Skating,Zach Stoppelmoor,USA,114.0,0,0.0159,0.0033,0.005,0.0053,0.0136
Men's 500m,Speed Skating,Ziwen Lian,CHN,87.0,0,0.0092,0.002,0.0027,0.0033,0.008
Men's 500m,Speed Skating,Anders Johnson,CAN,69.0,0,0.0058,0.002,0.0018,0.0015,0.0053
Men's 500m,Speed Skating,Yamato Matsui,JPN,66.0,0,0.0053,0.0015,0.0019,0.0019,0.0053
Men's 500m,Speed Skating,Sanghyeok Cho,KOR,48.0,0,0.0028,0.001,0.001,0.0017,0.0037
Men's 500m,Speed Skating,Nil Llop Izquierdo,ESP,40.0,0,0.002,0.0004,0.0006,0.0007,0.0017
Men's 500m,Speed Skating,Christopher Fiola,CAN,44.0,0,0.0024,0.0002,0.0005,0.0006,0.0013
Men's 500m,Speed Skating,David Bosa,ITA,37.0,0,0.0017,0.0002,0.0005,0.0006,0.0013
Men's 500m,Speed Skating,Siver Brattgjerd,NOR,27.0,0,0.0009,0.0002,0.0003,0.0004,0.0009
Men's 500m,Speed Skating,Bin Liu,CHN,26.0,0,0.0008,0.0002,0.0003,0.0001,0.0006
Men's 500m,Speed Skating,Ryota Kojima,JPN,24.0,0,0.0007,0.0002,0.0007,0.0002,0.0011
Men's 500m,Speed Skating,Janno Botman,NED,20.0,0,0.0005,0.0002,0.0001,0.0003,0.0006
Men's 50km Mass Start,Cross-Country Skiing,Johannes Hoesflot Klaebo,NOR,2200.0,0,1.0,0.1372,0.119,0.1126,0.3688
Men's 50km Mass Start,Cross-Country Skiing,Edvin Anger,SWE,1731.0,0,0.6191,0.0858,0.0819,0.0778,0.2455
Men's 50km Mass Start,Cross-Country Skiing,Erik Valnes,NOR,1530.0,0,0.4837,0.0692,0.067,0.0638,0.2
Men's 50km Mass Start,Cross-Country Skiing,Federico Pellegrino,ITA,1510.0,0,0.4711,0.0657,0.0661,0.0625,0.1943
Men's 50km Mass Start,Cross-Country Skiing,Harald Oestberg Amundsen,NOR,1439.0,0,0.4278,0.0641,0.0607,0.0582,0.183
Men's 50km Mass Start,Cross-Country Skiing,Simen Hegstad Krueger,NOR,1431.0,0,0.4231,0.0588,0.0558,0.0571,0.1717
Men's 50km Mass Start,Cross-Country Skiing,Hugo Lapalus,FRA,1388.0,0,0.398,0.0534,0.0572,0.058,0.1686
Men's 50km Mass Start,Cross-Country Skiing,Andreas Fjorden Ree,NOR,1235.0,0,0.3151,0.0442,0.046,0.0438,0.134
Men's 50km Mass Start,Cross-Country Skiing,Martin Loewstroem Nyenget,NOR,1154.0,0,0.2751,0.0416,0.0384,0.0406,0.1206
Men's 50km Mass Start,Cross-Country Skiing,Mika Vermeulen,AUT,1082.0,0,0.2419,0.0336,0.0353,0.0365,0.1054
Men's 50km Mass Start,Cross-Country Skiing,Ben Ogden,USA,1087.0,0,0.2441,0.0333,0.0341,0.04,0.1074
Men's 50km Mass Start,Cross-Country Skiing,Friedrich Moch,GER,1004.0,0,0.2083,0.028,0.0315,0.0309,0.0904
Men's 50km Mass Start,Cross-Country Skiing,Gus Schumacher,USA,965.0,0,0.1924,0.0264,0.0279,0.0273,0.0816
Men's 50km Mass Start,Cross-Country Skiing,Iivo Niskanen,FIN,924.0,0,0.1764,0.0253,0.0241,0.0273,0.0767
Men's 50km Mass Start,Cross-Country Skiing,William Poromaa,SWE,958.0,0,0.1896,0.0252,0.0301,0.0279,0.0832
Men's 50km Mass Start,Cross-Country Skiing,Mathis Desloges,FRA,986.0,0,0.2009,0.0243,0.0273,0.03,0.0816
Men's 50km Mass Start,Cross-Country Skiing,Paal Golberg,NOR,870.0,0,0.1564,0.0223,0.022,0.0229,0.0672
Men's 50km Mass Start,Cross-Country Skiing,Iver Tildheim Andersen,NOR,782.0,0,0.1263,0.0165,0.0203,0.0182,0.055
Men's 50km Mass Start,Cross-Country Skiing,Lauri Vuorinen,FIN,720.0,0,0.1071,0.0155,0.0172,0.0165,0.0492
Men's 50km Mass Start,Cross-Country Skiing,Lucas Chanavat,FRA,731.0,0,0.1104,0.0151,0.0178,0.0145,0.0474
Men's 50km Mass Start,Cross-Country Skiing,Andrew Musgrave,GBR,659.0,0,0.0897,0.0146,0.0117,0.0136,0.0399
Men's 50km Mass Start,Cross-Country Skiing,Even Northug,NOR,699.0,0,0.101,0.0122,0.0149,0.0169,0.044
Men's 50km Mass Start,Cross-Country Skiing,Jan Thomas Jenssen,NOR,627.0,0,0.0812,0.0102,0.0118,0.0117,0.0337
Men's 50km Mass Start,Cross-Country Skiing,Arsi Ruuskanen,FIN,576.0,0,0.0685,0.0099,0.0113,0.01,0.0312
Men's 50km Mass Start,Cross-Country Skiing,Michal Novak,CZE,555.0,0,0.0636,0.0092,0.008,0.0103,0.0275
Men's 50km Mass Start,Cross-Country Skiing,JC Schoonmaker,USA,480.0,0,0.0476,0.0071,0.0073,0.007,0.0214
Men's 50km Mass Start,Cross-Country Skiing,Jules Chappaz,FRA,522.0,0,0.0563,0.0069,0.008,0.0095,0.0244
Men's 50km Mass Start,Cross-Country Skiing,Thomas Maloney Westgaard,IRL,476.0,0,0.0468,0.0068,0.0057,0.0069,0.0194
Men's 50km Mass Start,Cross-Country Skiing,Valerio Grond,SUI,492.0,0,0.05,0.0062,0.0055,0.0091,0.0208
Men's 50km Mass Start,Cross-Country Skiing,Richard Jouve,FRA,496.0,0,0.0508,0.006,0.006,0.0084,0.0204
Men's 50km Mass Start,Cross-Country Skiing,Westgaard Thomas Maloney,IRL,398.0,0,0.0327,0.005,0.0059,0.0052,0.0161
Men's 50km Mass Start,Cross-Country Skiing,Calle Halfvarsson,SWE,344.0,0,0.0244,0.0046,0.0032,0.0047,0.0125
Men's 50km Mass Start,Cross-Country Skiing,Truls Gisselman,SWE,333.0,0,0.0229,0.0036,0.0033,0.0026,0.0095
Men's 50km Mass Start,Cross-Country Skiing,Jules Lapierre,FRA,312.0,0,0.0201,0.003,0.003,0.004,0.01
Men's 50km Mass Start,Cross-Country Skiing,Jens Burman,SWE,350.0,0,0.0253,0.0026,0.004,0.0043,0.0109
Men's 50km Mass Start,Cross-Country Skiing,Altimiras Ireneu Esteve,AND,320.0,0,0.0212,0.0024,0.0036,0.0039,0.0099
Men's 50km Mass Start,Cross-Country Skiing,Naoto Baba,JPN,307.0,0,0.0195,0.0023,0.0041,0.0033,0.0097
Men's 50km Mass Start,Cross-Country Skiing,Davide Graz,ITA,307.0,0,0.0195,0.0019,0.003,0.0022,0.0071
Men's Aerials,Freestyle Skiing,Noe Roth,SUI,400.0,0,1.0,0.2088,0.188,0.1584,0.5552
Men's Aerials,Freestyle Skiing,Qi Guangpu,CHN,400.0,0,1.0,0.2029,0.1879,0.1623,0.5531
Men's Aerials,Freestyle Skiing,Wang Xindi,CHN,304.0,0,0.5776,0.1191,0.1215,0.131,0.3716
Men's Aerials,Freestyle Skiing,Sun Jiaxu,CHN,298.0,0,0.555,0.1091,0.12,0.1178,0.3469
Men's Aerials,Freestyle Skiing,Christopher Lillis,USA,274.0,0,0.4692,0.0936,0.0997,0.1058,0.2991
Men's Aerials,Freestyle Skiing,Eric Loughran,USA,250.0,0,0.3906,0.075,0.0808,0.0967,0.2525
Men's Aerials,Freestyle Skiing,Maxim Burov,RUS,220.0,0,0.3025,0.0657,0.0632,0.0715,0.2004
Men's Aerials,Freestyle Skiing,Mykola Puzderko,UKR,200.0,0,0.25,0.0498,0.0545,0.0647,0.169
Men's Aerials,Freestyle Skiing,Lloyd Wallace,GBR,180.0,0,0.2025,0.0419,0.0479,0.0481,0.1379
Men's Aerials,Freestyle Skiing,Pirmin Werner,SUI,160.0,0,0.16,0.0341,0.0365,0.0437,0.1143
Men's Big Air,Snowboard,Su Yiming,CHN,600.0,0,1.0,0.2107,0.1958,0.165,0.5715
Men's Big Air,Freestyle Skiing,Birk Ruud,NOR,700.0,0,1.0,0.2044,0.1761,0.165,0.5455
Men's Big Air,Snowboard,Kira Kimura,JPN,550.0,0,0.8403,0.179,0.1701,0.1548,0.5039
Men's Big Air,Freestyle Skiing,Oliwer Magnusson,SWE,650.0,0,0.8622,0.1637,0.1644,0.1566,0.4847
Men's Big Air,Freestyle Skiing,Alex Hall,USA,600.0,0,0.7347,0.1535,0.14,0.14,0.4335
Men's Big Air,Snowboard,Marcus Kleveland,NOR,500.0,0,0.6944,0.1513,0.1445,0.1436,0.4394
Men's Big Air,Snowboard,Mark McMorris,CAN,450.0,0,0.5625,0.1226,0.1222,0.1212,0.366
Men's Big Air,Freestyle Skiing,Mac Forehand,USA,550.0,0,0.6173,0.1185,0.12,0.1254,0.3639
Men's Big Air,Freestyle Skiing,Colby Stevenson,USA,500.0,0,0.5102,0.0961,0.1106,0.1112,0.3179
Men's Big Air,Snowboard,Max Parrot,CAN,400.0,0,0.4444,0.0925,0.0994,0.1135,0.3054
Men's Big Air,Freestyle Skiing,Andri Ragettli,SUI,450.0,0,0.4133,0.0861,0.0925,0.0914,0.27
Men's Big Air,Snowboard,Mons Roisland,NOR,350.0,0,0.3403,0.0708,0.0803,0.0823,0.2334
Men's Big Air,Freestyle Skiing,Ferdinand Dahl,NOR,400.0,0,0.3265,0.0631,0.0758,0.0781,0.217
Men's Big Air,Freestyle Skiing,Kim Gubser,SUI,350.0,0,0.25,0.0526,0.0557,0.0573,0.1656
Men's Big Air,Snowboard,Staale Sandbech,NOR,300.0,0,0.25,0.0501,0.0557,0.0672,0.173
Men's Big Air,Snowboard,Chris Corning,USA,280.0,0,0.2178,0.0463,0.0529,0.0584,0.1576
Men's Big Air,Snowboard,Sebastien Toutant,CAN,260.0,0,0.1878,0.0416,0.0454,0.0523,0.1393
Men's Big Air,Freestyle Skiing,Jesper Tjader,SWE,300.0,0,0.1837,0.0363,0.0389,0.0445,0.1197
Men's Big Air,Snowboard,Red Gerard,USA,240.0,0,0.16,0.0351,0.0337,0.0417,0.1105
Men's Big Air,Freestyle Skiing,Henrik Harlaut,SWE,250.0,0,0.1276,0.0257,0.026,0.0305,0.0822
Men's Curling,Curling,Bruce Mouat,SCO,84328.0,0,1.0,0.2831,0.2247,0.1865,0.6943
Men's Curling,Curling,Brad Gushue,CAN,77015.0,0,0.8341,0.2252,0.2212,0.19,0.6364
